81corbr						
7						
x						
y						
v						
d						
c						
vm						
dm						
11.111	11.111	1.32432	0.42083	72.71486	1.480751441	0.470539318
33.333	11.111	1.05877	0.29824	69.06534	1.124418119	0.316732113
55.556	11.111	1.05297	0.02364	48.53751	0.785885987	0.017643755
77.778	11.111	1.02896	0.06623	55.87305	0.884029842	0.056901431
100	11.111	1.12064	0.17604	69.69961	1.201053967	0.188672134
122.222	11.111	1.07475	0.288	52.66125	0.870291358	0.233211362
144.444	11.111	1.25121	0.288	64.88536	1.24836901	0.287346069
166.667	11.111	1.17758	0.12317	47.19404	0.854562107	0.089383664
188.889	11.111	1.36303	0.27787	78.32705	1.641660084	0.334672082
11.111	33.333	1.34718	0.32532	80.83011	1.674421726	0.404343054
33.333	33.333	1.23558	0.29649	78.47764	1.491017903	0.357784925
55.556	33.333	1.1278	0.12099	53.43785	0.92671698	0.099417882
77.778	33.333	1.41966	0.35809	83.57942	1.824524724	0.460211641
100	33.333	1.28095	0.33321	82.84585	1.631807745	0.42447766
122.222	33.333	1.36204	0.23509	59.7496	1.251384923	0.21599078
144.444	33.333	1.41482	0.04951	54.68275	1.189645569	0.04163028
166.667	33.333	1.35826	0.17562	48.41093	1.011095996	0.130732466
188.889	33.333	1.11877	0.24842	78.69585	1.353813052	0.300610705
11.111	55.556	1.22052	0.25496	59.7699	1.121743298	0.234326083
33.333	55.556	1.17809	0.24511	75.49451	1.367602525	0.284539428
55.556	55.556	1.20951	0.20427	67.91705	1.263148269	0.213328783
77.778	55.556	1.32595	0.32204	75.47399	1.538829529	0.373743099
100	55.556	1.2363	0.32334	82.6836	1.571843489	0.411097528
122.222	55.556	1.29893	0.11821	60.11176	1.200635679	0.109264659
144.444	55.556	1.20511	0.20707	73.55949	1.363111726	0.234218905
166.667	55.556	1.25308	0.22294	61.55333	1.186031996	0.211011247
188.889	55.556	1.37633	0.38542	87.75095	1.857122095	0.520058415
11.111	77.778	1.24929	0.24192	77.73072	1.493213845	0.289154875
33.333	77.778	1.40453	0.27706	74.25207	1.603635417	0.316335876
55.556	77.778	1.00265	0.04	50.40688	0.777150676	0.031003867
77.778	77.778	1.07609	0.18929	59.26239	0.980604341	0.172493561
100	77.778	1.13386	0.25045	72.99443	1.272668251	0.281110334
122.222	77.778	1.23937	0.25401	55.65065	1.060564961	0.217363746
144.444	77.778	1.17728	0.39221	58.58457	1.060544917	0.353319789
166.667	77.778	1.22281	0.20872	61.09095	1.148687551	0.196068126
188.889	77.778	1.4517	0.69103	103.50127	2.310407627	1.099787134
11.111	100	1.30461	0.26971	70.77481	1.419794434	0.293522782
33.333	100	1.1643	0.57704	94.10558	1.684792137	0.835001679
55.556	100	1.24018	0.46453	78.73508	1.501478267	0.562403602
77.778	100	1.09888	0.5236	76.0955	1.285805556	0.612667251
100	100	1.01905	0.18139	66.38093	1.040171331	0.185149578
122.222	100	1.12736	0.30561	74.89662	1.298347345	0.351962046
144.444	100	1.47684	1.02741	74.05137	1.681638332	1.169884374
166.667	100	1.26728	0.3569	66.38108	1.293549191	0.364298108
188.889	100	1.55522	0.24346	68.65189	1.6417627	0.25700772
11.111	122.222	1.20592	0.31727	75.11088	1.392795651	0.366435813
33.333	122.222	1.23158	0.26102	69.5824	1.317735013	0.279279619
55.556	122.222	1.22563	0.23709	68.91463	1.298783807	0.251241119
77.778	122.222	1.10189	2.07074	69.55097	1.178440031	2.214597564
100	122.222	1.0893	0.34015	63.03174	1.055778597	0.329682447
122.222	122.222	1.14477	0.66643	52.74531	0.928470571	0.540510882
144.444	122.222	1.37564	0.18003	61.45714	1.29999953	0.170130932
166.667	122.222	1.19064	0.14112	58.87729	1.077939372	0.127762215
188.889	122.222	1.27166	0.07022	51.45445	1.006143683	0.055558411
11.111	144.444	1.0881	0.10677	51.21284	0.856867606	0.084080281
33.333	144.444	1.45144	1.32699	80.22169	1.79042836	1.636912672
55.556	144.444	1.10776	0.18835	53.40601	0.90970769	0.154675601
77.778	144.444	1.18904	0.29238	51.02441	0.932911637	0.229399099
100	144.444	1.09946	0.19102	45.84127	0.77500076	0.134648505
122.222	144.444	1.41561	0.16998	57.20136	1.245133822	0.149509997
144.444	144.444	1.37255	0.10968	58.65405	1.237919012	0.098921684
166.667	144.444	1.40406	0.33499	60.49893	1.306169127	0.311634543
188.889	144.444	1.37543	0.15839	56.3183	1.191116068	0.137165013
11.111	166.667	1.10123	0.05949	38.65673	0.654589752	0.035361863
33.333	166.667	1.21894	0.15644	49.39531	0.925836073	0.118822744
55.556	166.667	1.21787	0.1606	55.15828	1.032946198	0.136214177
77.778	166.667	1.25855	0.26702	52.31094	1.012346188	0.214784219
100	166.667	1.24927	0.066	52.03577	0.999595633	0.05280949
122.222	166.667	1.33354	0.08867	46.15082	0.946349425	0.062924849
144.444	166.667	1.38881	0.27532	64.48177	1.377037727	0.272986245
166.667	166.667	1.36506	0.07465	58.95369	1.237453214	0.067671665
188.889	166.667	1.37824	0.11556	56.02016	1.187231057	0.099544652
11.111	188.889	1.17463	0.1072	53.34156	0.963458151	0.08792787
33.333	188.889	1.35295	0.22705	70.65302	1.469868663	0.246671111
55.556	188.889	1.48357	0.14148	61.92541	1.412677367	0.134719355
77.778	188.889	1.33874	0.32145	75.36673	1.551464941	0.372528202
100	188.889	1.09083	0.21671	66.37565	1.113350515	0.221184043
122.222	188.889	1.28969	0.3082	69.55803	1.379426802	0.329644597
144.444	188.889	1.32682	0.28734	69.97188	1.427583783	0.309161698
166.667	188.889	1.48845	0.35421	74.61877	1.707844755	0.406419894
188.889	188.889	1.48193	0.10485	60.06728	1.368773884	0.096843941
