81corN						
7						
x						
y						
v						
d						
c						
vm						
dm						
11.111	11.111	1.28875	0.4552	90.91867	1.180736557	0.417048521
33.333	11.111	1.21088	0.66643	131.98803	1.610522922	0.886380806
55.556	11.111	0.94164	0.22042	89.0687	0.845164545	0.197836932
77.778	11.111	0.9506	0.26186	88.90879	0.851674741	0.234609244
100	11.111	1.14425	0.16112	91.53822	1.05549126	0.148622025
122.222	11.111	0.95662	0.16805	82.07869	0.791227057	0.138995324
144.444	11.111	1.12572	0.0994	70.81682	0.803337537	0.070933937
166.667	11.111	1.01534	0.30033	83.46676	0.853996929	0.252605923
188.889	11.111	1.26003	0.10976	56.03299	0.711468932	0.061975374
11.111	33.333	1.28548	0.10573	67.38231	0.872855749	0.07179189
33.333	33.333	1.28926	0.35835	96.20464	1.249878464	0.347403896
55.556	33.333	1.05705	0.29846	96.16797	1.024370909	0.289232999
77.778	33.333	1.44236	0.22202	89.33997	1.298526239	0.199879916
100	33.333	1.30134	0.14926	77.62231	1.017908169	0.116751174
122.222	33.333	1.23927	0.073	68.04273	0.849726033	0.050053661
144.444	33.333	1.31819	0.41075	109.05271	1.448590833	0.451383097
166.667	33.333	1.12107	0.12565	57.84641	0.653492187	0.073243681
188.889	33.333	1.16903	0.11562	84.61011	0.996733772	0.098579471
11.111	55.556	1.20317	0.41111	125.31968	1.519418918	0.519168788
33.333	55.556	1.16886	0.10677	86.15189	1.01474884	0.092692652
55.556	55.556	1.15751	0.12335	85.09228	0.992535775	0.105769529
77.778	55.556	1.33666	0.50305	98.85443	1.331521997	0.50111632
100	55.556	1.19335	0.24322	86.29578	1.03774023	0.211504738
122.222	55.556	1.16259	0.12348	81.82645	0.95863118	0.101817303
144.444	55.556	1.32998	0.4079	119.42568	1.600567855	0.490888305
166.667	55.556	1.16911	0.19542	92.32472	1.087688738	0.181810209
188.889	55.556	1.26128	0.10458	51.75198	0.657763449	0.054538962
11.111	77.778	1.17261	0.68866	92.24686	1.090024961	0.640158782
33.333	77.778	1.25609	0.07663	68.10572	0.862056248	0.052591272
55.556	77.778	0.90088	0.76781	103.94282	0.943610355	0.804228606
77.778	77.778	1.01701	0.53864	106.18963	1.088274839	0.576384066
