-3.33680  -3.33210  -3.32930  -3.34140  -3.34880  -3.36640  -3.45360  -3.48140  -3.45170  -3.34280  -3.33820  -3.33490  -3.33860  -3.34560  -3.35530  -3.38870  -3.44010  -3.40720  -6.03210  -6.05900  -6.10810  -6.11600  -6.11550  -6.11370  -6.11180  -6.10860  -6.10670  -6.10390  -6.10440  -6.10530  -6.10810  -6.11280  -6.11880  -6.12340  -6.12760  -6.13220  -6.13690  -6.14240  -6.14570  -6.15260  -6.16000  -6.16510  -6.16930  -6.17530  -6.18280  -6.18880  -6.20080  -6.21710  -6.23510  -6.24020  -6.24070  -6.24300  -6.24300  -6.24630  -6.24580  -6.24210  -6.22820  -6.20830  -6.20870  -6.22450  -6.22450  -6.20360  -6.19340  -6.18880  -6.18280  -6.17950  -6.17670  -6.17260  -6.17120  -6.17160  -6.16840  -6.15400  -6.13920  -6.13130  -6.14570  -6.14940  -6.14750  -6.14710  -6.14800  -6.14710  -6.14380  -6.14520  -6.14520  -6.14010  -6.14470  -6.14660  -6.14430  -6.15120  -6.15960  -6.17020  -6.18460  -6.18000  -6.18230  -6.21060  -6.19480  -6.19530  -6.20410  -6.21340  -6.22260  -6.23000  -6.23840  -6.24400  -6.24910  -6.25740  -6.26620  -6.28290  -6.29730  -6.30980  -6.32040  -6.33620  -6.34920  -6.36500  -6.38350  -6.39790  -6.40760  -6.42520  -6.44650  -6.47480  -6.51190  -6.58560  -6.59260  -6.60460  -6.61530  -6.62600  -6.62970  -6.63620  -6.63990  -6.64780  -6.65010  -6.65840  -6.66950  -6.68440  -6.69320  -7.69830  -7.70060  -7.69920  -7.69970  -7.70430  -7.71080  -7.70340  -7.70850  -7.71960  -7.73770  -7.75620  -7.75300  -7.75300  -7.75210  -7.75210  -7.75860  -7.76600  -7.77380  -7.78360  -7.79840  -7.81050  -7.82300  -7.83270  -7.84620  -7.85540  -7.86660  -7.87770  -7.89480  -7.91200  -7.93150  -7.94720  -7.97230  -7.98290  -8.00800  -8.03070  -8.05150  -8.07470  -8.09420  -8.11740  -8.13730  -8.15820  -8.18140  -8.20310  -8.22630  -8.25370  -8.28200  -8.31120  -8.33940  -8.37420  -8.39690  -8.40850  -8.41320  -8.41640  -8.42010  -8.42340  -8.42470  -8.42710  -8.42850  -8.43260  -8.43540  -8.44000  -8.44560  -8.45300  -8.46280  -8.47340  -8.48080  -8.49200  -8.50170  -8.51000  -8.51610  -8.52440  -8.53000  -8.53550  -8.54200  -8.54620  -8.55130  -8.55690  -8.56480  -8.57170  -8.57730  -8.58750  -8.59630  -8.60370  -8.61390  -8.62320  -8.63200  -8.64260  -8.65140  -8.65980  -8.67230  -8.68250
-3.33210  -3.32750  -3.32050  -3.32560  -3.33540  -3.35850  -3.40350  -3.43550  -3.41050  -3.33770  -3.33030  -3.32700  -3.32800  -3.34090  -3.34840  -3.36410  -3.38130  -3.38080  -3.42020  -6.06640  -6.09190  -6.11140  -6.11280  -6.11180  -6.11140  -6.10490  -6.10120  -6.09840  -6.09650  -6.09790  -6.10160  -6.10900  -6.11320  -6.11790  -6.12200  -6.12570  -6.12710  -6.13320  -6.13870  -6.14520  -6.15260  -6.15770  -6.16100  -6.16610  -6.17120  -6.17670  -6.18280  -6.20130  -6.21430  -6.22170  -6.22310  -6.22540  -6.22730  -6.22870  -6.22730  -6.22490  -6.21980  -6.20130  -6.19570  -6.20180  -6.20360  -6.19570  -6.18370  -6.17860  -6.17490  -6.16980  -6.16380  -6.15960  -6.15820  -6.15310  -6.14800  -6.14430  -6.13450  -6.11880  -6.12760  -6.12810  -6.12710  -6.12570  -6.12900  -6.12850  -6.12620  -6.12570  -6.12250  -6.11740  -6.11180  -6.11880  -6.12810  -6.12940  -6.14100  -6.15080  -6.17120  -6.16560  -6.16840  -6.18460  -6.17630  -6.17950  -6.19940  -6.20590  -6.21470  -6.22360  -6.22630  -6.23100  -6.22910  -6.24260  -6.25650  -6.26990  -6.28290  -6.29680  -6.30840  -6.32460  -6.33710  -6.35480  -6.37380  -6.39140  -6.40440  -6.41550  -6.43120  -6.45720  -6.48870  -6.57450  -6.58420  -6.59950  -6.61020  -6.61670  -6.62410  -6.63110  -6.63620  -6.64870  -6.65790  -6.66260  -6.67140  -6.68950  -6.69830  -6.70010  -6.70110  -7.70290  -7.70110  -7.70060  -7.69640  -7.69040  -7.69740  -7.71080  -7.74420  -7.76370  -7.76040  -7.75950  -7.75860  -7.75900  -7.76270  -7.76780  -7.77620  -7.78360  -7.79700  -7.80860  -7.82110  -7.83040  -7.84200  -7.85170  -7.86380  -7.87450  -7.89110  -7.90460  -7.92310  -7.93940  -7.96350  -7.98060  -8.00560  -8.02790  -8.04640  -8.06680  -8.08680  -8.10720  -8.12800  -8.14940  -8.17120  -8.19110  -8.21060  -8.23510  -8.26480  -8.29590  -8.32320  -8.35610  -8.38210  -8.40200  -8.41320  -8.42100  -8.42520  -8.43170  -8.43310  -8.43450  -8.43630  -8.44000  -8.44330  -8.44650  -8.45160  -8.46000  -8.46790  -8.47760  -8.48450  -8.49340  -8.50170  -8.51050  -8.51750  -8.52530  -8.53090  -8.53650  -8.54250  -8.54760  -8.55360  -8.56290  -8.57030  -8.57730  -8.58380  -8.59160  -8.60000  -8.60880  -8.61900  -8.62690  -8.63520  -8.64540  -8.65380  -8.66070  -8.67460  -8.68530
-3.32890  -3.32420  -3.32150  -3.32100  -3.32800  -3.33680  -3.35300  -3.36690  -3.34700  -3.32750  -3.32290  -3.32050  -3.33070  -3.33030  -3.33770  -3.38500  -3.37890  -3.37850  -3.39750  -3.43600  -6.06550  -6.07750  -6.10020  -6.10530  -6.10490  -6.09510  -6.09280  -6.09140  -6.08540  -6.08590  -6.09240  -6.10020  -6.10580  -6.11140  -6.11460  -6.11690  -6.11740  -6.12390  -6.13040  -6.13730  -6.14340  -6.14890  -6.15220  -6.15490  -6.15540  -6.15820  -6.16330  -6.17720  -6.18600  -6.19480  -6.19710  -6.20130  -6.20450  -6.20830  -6.20870  -6.20500  -6.20040  -6.19110  -6.18000  -6.17950  -6.18420  -6.18550  -6.17160  -6.16650  -6.16790  -6.16100  -6.15450  -6.15310  -6.15220  -6.15080  -6.14060  -6.12390  -6.12570  -6.11140  -6.10210  -6.10490  -6.10350  -6.10390  -6.10900  -6.11140  -6.10720  -6.10120  -6.09510  -6.09140  -6.08540  -6.08030  -6.09050  -6.09930  -6.11230  -6.13730  -6.15730  -6.14750  -6.15220  -6.16420  -6.15770  -6.16930  -6.18970  -6.19340  -6.20320  -6.20960  -6.20780  -6.20960  -6.21430  -6.23650  -6.24350  -6.25690  -6.27320  -6.28520  -6.29960  -6.31720  -6.32970  -6.34730  -6.36590  -6.38670  -6.40070  -6.40900  -6.42340  -6.44190  -6.46880  -6.51930  -6.58280  -6.59400  -6.59540  -6.59350  -6.60740  -6.62550  -6.63110  -6.64450  -6.65790  -6.67190  -6.67280  -6.68900  -6.69740  -6.70340  -6.70480  -6.70480  -6.70380  -7.70150  -7.69230  -7.68760  -7.69600  -7.72840  -7.75250  -7.76550  -7.76690  -7.76320  -7.76320  -7.76270  -7.76370  -7.76830  -7.77520  -7.78270  -7.79380  -7.80440  -7.81700  -7.82580  -7.83690  -7.84570  -7.86050  -7.87210  -7.88790  -7.89900  -7.91430  -7.92920  -7.95050  -7.96860  -7.99550  -8.01680  -8.03490  -8.05530  -8.07470  -8.09650  -8.11880  -8.14010  -8.15860  -8.17630  -8.19340  -8.21430  -8.23930  -8.26940  -8.29770  -8.32920  -8.35660  -8.38490  -8.40530  -8.41960  -8.42750  -8.43680  -8.43730  -8.44100  -8.44380  -8.44750  -8.45070  -8.45580  -8.46090  -8.46920  -8.47480  -8.48220  -8.48830  -8.49520  -8.50220  -8.51050  -8.51750  -8.52580  -8.53090  -8.53690  -8.54250  -8.55180  -8.56060  -8.56850  -8.57540  -8.58240  -8.58980  -8.59810  -8.60690  -8.61810  -8.62360  -8.63150  -8.63940  -8.64910  -8.65700  -8.66440  -8.67740  -8.68850
-3.32190  -3.31910  -3.31910  -3.31960  -3.31870  -3.32330  -3.32660  -3.32660  -3.32240  -3.31080  -3.30760  -3.31540  -3.32610  -3.33490  -3.37380  -3.39050  -3.39980  -3.38030  -3.39010  -3.42900  -3.46100  -6.07750  -6.09000  -6.09190  -6.08960  -6.08590  -6.08400  -6.08170  -6.07940  -6.07940  -6.08310  -6.09330  -6.10070  -6.10580  -6.10770  -6.10950  -6.11040  -6.11460  -6.12200  -6.12900  -6.13500  -6.14010  -6.14380  -6.14610  -6.14660  -6.14750  -6.15120  -6.15910  -6.16380  -6.17020  -6.17580  -6.17860  -6.18230  -6.18880  -6.18970  -6.18740  -6.18510  -6.17860  -6.17070  -6.16330  -6.16840  -6.17300  -6.16650  -6.15960  -6.15730  -6.15220  -6.14890  -6.14850  -6.16190  -6.16650  -6.13730  -6.12390  -6.10630  -6.10490  -6.09140  -6.08820  -6.08860  -6.09420  -6.10070  -6.09930  -6.09280  -6.08450  -6.07430  -6.07010  -6.07380  -6.06500  -6.06130  -6.07380  -6.09240  -6.11180  -6.13130  -6.12850  -6.13220  -6.13960  -6.14380  -6.16100  -6.17580  -6.17670  -6.18880  -6.19430  -6.19300  -6.19990  -6.20920  -6.22730  -6.23380  -6.24910  -6.26670  -6.27970  -6.29540  -6.30980  -6.32600  -6.34410  -6.36120  -6.38400  -6.40760  -6.41460  -6.42340  -6.43960  -6.46000  -6.50260  -6.53090  -6.55870  -6.56110  -6.56710  -6.58380  -6.62870  -6.64030  -6.64870  -6.65840  -6.66490  -6.67790  -6.69090  -6.69970  -6.70620  -6.70800  -6.70890  -6.71170  -6.70480  -7.69180  -7.69270  -7.71030  -7.73210  -7.74930  -7.75810  -7.76600  -7.76920  -7.76600  -7.76640  -7.76690  -7.76920  -7.77620  -7.78310  -7.79240  -7.80120  -7.81330  -7.82210  -7.83230  -7.84290  -7.85730  -7.86890  -7.88370  -7.89480  -7.91060  -7.92410  -7.94310  -7.96070  -7.98530  -8.00330  -8.02280  -8.04640  -8.06870  -8.09000  -8.11320  -8.13450  -8.15120  -8.16740  -8.18370  -8.20180  -8.22170  -8.24760  -8.27500  -8.30610  -8.33340  -8.36310  -8.38810  -8.40990  -8.42470  -8.43260  -8.43770  -8.44280  -8.44700  -8.45210  -8.45720  -8.46280  -8.46690  -8.47340  -8.47900  -8.48550  -8.49150  -8.49750  -8.50360  -8.51190  -8.51840  -8.52630  -8.53140  -8.53740  -8.54390  -8.55550  -8.56520  -8.57310  -8.58010  -8.58650  -8.59630  -8.60550  -8.61480  -8.62730  -8.63150  -8.63660  -8.64450  -8.65240  -8.66120  -8.66910  -8.68020  -8.69040
-3.31400  -3.30660  -3.30990  -3.32100  -3.31820  -3.31360  -3.30710  -3.30290  -3.30430  -3.30060  -3.30010  -3.31450  -3.32520  -3.36360  -3.42620  -3.37850  -3.36920  -3.36830  -3.37660  -3.39100  -3.43320  -6.06220  -6.08310  -6.08860  -6.08590  -6.07610  -6.07610  -6.07380  -6.07200  -6.07380  -6.07800  -6.08490  -6.09140  -6.09750  -6.10070  -6.10120  -6.10160  -6.10530  -6.11140  -6.11690  -6.12340  -6.12940  -6.13360  -6.13640  -6.14060  -6.13320  -6.13450  -6.13870  -6.14570  -6.15030  -6.15540  -6.16050  -6.16420  -6.17210  -6.17580  -6.17300  -6.17020  -6.16980  -6.16140  -6.15120  -6.15080  -6.15630  -6.15730  -6.15080  -6.15080  -6.14890  -6.14610  -6.14800  -6.16240  -6.17210  -6.13220  -6.12060  -6.10670  -6.09370  -6.08260  -6.07800  -6.08120  -6.09140  -6.09840  -6.09280  -6.08400  -6.07470  -6.06590  -6.06130  -6.06080  -6.05760  -6.04410  -6.04320  -6.06040  -6.07890  -6.09790  -6.10900  -6.11140  -6.11790  -6.13320  -6.15080  -6.15220  -6.15910  -6.16650  -6.17400  -6.18180  -6.19530  -6.20550  -6.22490  -6.23140  -6.24300  -6.26110  -6.27780  -6.29450  -6.31210  -6.32690  -6.34590  -6.36260  -6.39090  -6.40070  -6.41360  -6.42290  -6.44050  -6.46050  -6.49150  -6.50910  -6.53000  -6.54200  -6.55550  -6.57080  -6.60790  -6.63850  -6.64960  -6.66120  -6.67050  -6.68160  -6.69130  -6.69970  -6.70710  -6.71310  -6.71450  -6.71310  -6.70940  -6.69740  -6.69740  -7.71220  -7.72660  -7.73910  -7.74880  -7.77110  -7.77150  -7.77060  -7.76460  -7.76640  -7.77010  -7.77660  -7.78130  -7.78870  -7.79660  -7.80820  -7.81600  -7.82810  -7.83780  -7.85130  -7.86190  -7.87860  -7.88930  -7.90410  -7.91850  -7.93660  -7.95280  -7.97270  -7.98800  -8.01170  -8.03810  -8.05990  -8.08170  -8.10630  -8.12620  -8.14380  -8.15820  -8.17350  -8.19020  -8.20500  -8.22490  -8.24810  -8.27590  -8.30280  -8.33250  -8.36030  -8.38950  -8.40850  -8.42200  -8.43170  -8.44000  -8.44560  -8.45210  -8.45810  -8.46420  -8.46920  -8.47570  -8.48080  -8.48730  -8.49340  -8.49940  -8.50450  -8.51330  -8.51890  -8.52630  -8.53140  -8.53930  -8.54810  -8.55920  -8.56890  -8.57680  -8.58510  -8.59120  -8.60000  -8.61060  -8.62220  -8.63340  -8.63380  -8.63890  -8.64630  -8.65470  -8.66300  -8.67090  -8.68070  -8.69180
-3.30710  -3.30150  -3.30520  -3.31400  -3.31030  -3.30570  -3.30340  -3.29920  -3.29130  -3.29130  -3.30060  -3.30760  -3.34880  -3.43920  -3.41230  -3.35720  -3.35530  -3.36040  -3.36690  -3.38540  -3.40720  -3.44990  -6.07520  -6.07570  -6.07520  -6.06830  -6.06450  -6.06320  -6.06410  -6.06780  -6.07240  -6.07850  -6.08310  -6.09000  -6.09370  -6.09330  -6.09370  -6.09700  -6.10120  -6.10580  -6.11320  -6.12250  -6.12480  -6.12810  -6.13320  -6.12670  -6.12480  -6.13550  -6.13780  -6.13690  -6.13870  -6.14520  -6.15170  -6.15680  -6.15960  -6.15870  -6.15540  -6.15400  -6.15030  -6.14290  -6.14200  -6.14610  -6.15080  -6.14710  -6.14850  -6.14660  -6.14100  -6.14340  -6.15590  -6.16750  -6.14340  -6.12110  -6.10160  -6.08680  -6.07850  -6.07150  -6.07660  -6.10120  -6.10160  -6.09190  -6.08260  -6.07470  -6.06500  -6.05710  -6.05060  -6.04510  -6.03770  -6.02980  -6.03810  -6.05300  -6.07200  -6.08680  -6.09510  -6.10210  -6.12620  -6.13040  -6.13270  -6.14200  -6.15080  -6.16510  -6.17810  -6.19390  -6.20920  -6.22220  -6.23240  -6.24440  -6.25550  -6.27180  -6.29170  -6.31120  -6.33200  -6.36080  -6.37380  -6.38260  -6.39880  -6.41320  -6.42710  -6.44520  -6.46180  -6.48690  -6.50260  -6.52030  -6.53510  -6.54850  -6.56060  -6.59260  -6.63380  -6.65190  -6.66210  -6.67460  -6.68620  -6.69410  -6.70250  -6.71030  -6.71730  -6.71910  -6.71500  -6.71220  -6.70990  -6.70990  -6.71400  -6.72240  -6.73490  -7.75210  -7.76460  -7.76640  -7.76500  -7.76270  -7.76640  -7.76970  -7.77520  -7.77990  -7.78780  -7.79380  -7.80350  -7.81050  -7.82350  -7.83180  -7.84390  -7.85410  -7.87030  -7.88280  -7.89860  -7.91250  -7.93010  -7.94400  -7.95790  -7.98020  -8.00430  -8.02790  -8.05060  -8.07100  -8.09560  -8.11780  -8.13410  -8.14940  -8.16510  -8.18140  -8.19620  -8.21200  -8.23000  -8.25410  -8.27820  -8.30750  -8.33530  -8.36590  -8.38630  -8.40670  -8.41920  -8.43310  -8.44100  -8.44790  -8.45400  -8.46040  -8.46830  -8.47430  -8.47940  -8.48690  -8.49290  -8.49980  -8.50490  -8.51420  -8.51890  -8.52530  -8.53230  -8.54200  -8.55180  -8.56240  -8.57310  -8.58100  -8.58930  -8.59580  -8.60460  -8.61760  -8.62730  -8.63430  -8.63850  -8.64260  -8.64910  -8.65520  -8.66300  -8.67000  -8.67970  -8.69220
-3.29740  -3.29600  -3.29970  -3.30800  -3.30150  -3.30250  -3.30250  -3.30150  -3.29040  -3.28760  -3.29320  -3.30480  -3.35020  -3.44150  -3.41000  -3.35390  -3.34840  -3.35390  -3.36320  -3.38730  -3.39930  -3.43180  -6.06410  -6.07010  -6.06550  -6.05850  -6.05390  -6.05390  -6.05710  -6.06040  -6.06450  -6.06960  -6.07430  -6.07750  -6.08030  -6.08120  -6.08310  -6.08540  -6.08960  -6.09610  -6.10390  -6.11650  -6.12110  -6.12620  -6.12430  -6.11600  -6.11600  -6.12060  -6.12760  -6.12940  -6.12940  -6.13500  -6.13960  -6.14340  -6.14610  -6.14240  -6.14100  -6.13780  -6.13870  -6.13450  -6.13410  -6.14290  -6.14610  -6.14570  -6.14890  -6.14710  -6.13450  -6.14470  -6.15400  -6.16100  -6.15540  -6.12110  -6.09370  -6.07570  -6.06590  -6.07010  -6.08170  -6.11180  -6.10580  -6.09050  -6.08260  -6.07570  -6.06640  -6.05810  -6.05060  -6.04230  -6.03530  -6.02370  -6.02980  -6.02420  -6.03810  -6.06080  -6.07340  -6.08680  -6.11140  -6.11830  -6.12390  -6.13870  -6.14800  -6.15870  -6.17120  -6.18460  -6.19710  -6.20920  -6.22260  -6.24210  -6.25830  -6.27640  -6.29590  -6.31670  -6.34870  -6.35990  -6.37330  -6.38030  -6.39280  -6.40810  -6.42710  -6.44790  -6.46690  -6.48640  -6.50080  -6.51560  -6.53140  -6.54530  -6.55830  -6.58150  -6.61810  -6.66030  -6.66810  -6.68530  -6.69780  -6.70380  -6.71080  -6.71680  -6.72290  -6.72380  -6.71780  -6.71500  -6.71870  -6.72010  -6.72190  -6.73030  -6.74560  -6.75440  -6.76090  -6.76320  -6.76180  -7.76130  -7.76370  -7.76550  -7.77010  -7.77480  -7.78360  -7.79010  -7.79890  -7.80770  -7.81790  -7.82440  -7.83500  -7.84520  -7.86010  -7.87350  -7.89110  -7.90550  -7.92220  -7.93560  -7.95230  -7.97510  -7.99410  -8.01210  -8.03670  -8.05710  -8.08080  -8.10720  -8.12340  -8.13960  -8.15450  -8.17070  -8.18510  -8.19900  -8.21290  -8.23190  -8.25230  -8.27960  -8.30510  -8.33390  -8.35610  -8.37930  -8.39650  -8.41550  -8.42750  -8.43910  -8.44650  -8.45400  -8.46180  -8.47020  -8.47530  -8.48320  -8.49060  -8.49800  -8.50400  -8.51280  -8.51750  -8.52350  -8.53230  -8.54200  -8.55270  -8.56240  -8.57310  -8.58190  -8.59160  -8.60040  -8.60880  -8.61760  -8.62640  -8.63100  -8.63710  -8.64220  -8.64910  -8.65470  -8.66120  -8.67000  -8.67880  -8.68990
-3.29690  -3.29550  -3.29740  -3.29500  -3.29180  -3.30430  -3.29550  -3.28990  -3.29320  -3.30480  -3.29550  -3.30760  -3.33860  -3.37990  -3.34560  -3.36550  -3.35210  -3.36230  -3.37430  -3.39420  -3.42070  -3.43410  -6.05250  -6.05020  -6.04600  -6.04880  -6.04830  -6.04880  -6.05200  -6.05390  -6.05620  -6.06040  -6.06550  -6.06730  -6.06870  -6.07010  -6.07100  -6.07340  -6.07660  -6.08350  -6.09100  -6.09790  -6.11000  -6.11740  -6.11970  -6.10670  -6.10720  -6.11600  -6.12020  -6.12200  -6.12480  -6.12900  -6.13220  -6.13360  -6.13410  -6.13080  -6.13080  -6.12900  -6.13270  -6.12850  -6.12900  -6.13640  -6.14380  -6.14470  -6.15820  -6.14470  -6.13360  -6.14850  -6.15220  -6.15450  -6.15730  -6.12250  -6.08820  -6.06730  -6.05850  -6.06450  -6.08730  -6.13500  -6.10860  -6.09050  -6.08030  -6.07290  -6.06410  -6.05850  -6.04830  -6.03630  -6.02700  -6.01820  -6.02610  -6.01630  -6.01170  -6.03390  -6.05160  -6.07850  -6.10120  -6.11740  -6.12390  -6.13730  -6.15080  -6.16140  -6.16890  -6.18090  -6.19340  -6.20220  -6.21520  -6.23420  -6.25370  -6.28060  -6.30140  -6.32930  -6.36360  -6.36590  -6.37330  -6.38860  -6.39880  -6.40900  -6.42380  -6.44750  -6.46690  -6.48640  -6.49430  -6.51010  -6.51750  -6.54160  -6.58750  -6.62500  -6.63850  -6.66070  -6.67740  -6.68990  -6.69550  -6.70430  -6.71030  -6.72010  -6.72750  -6.72700  -6.72420  -6.73310  -6.72380  -6.72380  -6.72800  -6.73950  -6.74840  -6.75530  -6.76090  -6.76180  -6.75950  -6.75990  -6.76600  -7.76600  -7.77010  -7.77150  -7.78170  -7.78730  -7.79800  -7.80490  -7.81140  -7.81970  -7.83130  -7.83920  -7.85310  -7.86610  -7.88470  -7.90090  -7.91800  -7.93010  -7.94680  -7.96670  -7.98250  -7.99960  -8.02510  -8.04600  -8.06870  -8.09560  -8.11510  -8.13040  -8.14660  -8.16000  -8.17490  -8.19020  -8.20270  -8.21750  -8.23420  -8.25690  -8.28010  -8.30750  -8.33020  -8.35330  -8.37140  -8.39370  -8.40990  -8.42470  -8.43490  -8.44470  -8.45300  -8.46370  -8.46970  -8.47810  -8.48640  -8.49520  -8.50170  -8.51100  -8.51750  -8.52530  -8.53370  -8.54250  -8.55080  -8.56060  -8.57030  -8.58010  -8.58980  -8.59950  -8.60740  -8.61530  -8.62270  -8.62870  -8.63200  -8.63800  -8.64630  -8.65240  -8.65980  -8.66810  -8.67740  -8.68760
-3.30660  -3.29270  -3.28850  -3.28210  -3.28340  -3.29640  -3.26950  -3.30520  -3.31360  -3.30340  -3.31130  -3.31130  -3.31820  -3.32750  -3.33350  -3.34190  -3.35990  -3.38080  -3.39420  -3.42760  -3.42390  -6.02980  -6.03350  -6.03860  -6.03810  -6.04040  -6.04180  -6.04320  -6.04600  -6.04740  -6.04920  -6.05110  -6.05620  -6.05620  -6.05670  -6.05850  -6.05990  -6.06080  -6.06180  -6.06590  -6.07340  -6.07750  -6.08680  -6.09370  -6.09790  -6.08960  -6.09240  -6.10670  -6.11460  -6.11650  -6.11920  -6.12250  -6.12390  -6.12390  -6.12670  -6.12760  -6.12810  -6.12620  -6.13080  -6.13180  -6.12530  -6.12710  -6.13270  -6.13730  -6.15820  -6.14290  -6.13360  -6.15490  -6.15080  -6.14290  -6.14850  -6.12530  -6.09190  -6.05940  -6.05430  -6.07100  -6.10120  -6.11600  -6.10490  -6.09140  -6.08350  -6.07060  -6.05940  -6.05530  -6.04320  -6.02610  -6.01770  -6.01170  -6.01490  -6.01120  -5.99820  -6.01030  -6.03020  -6.06640  -6.09280  -6.11550  -6.12990  -6.14100  -6.15120  -6.16190  -6.17630  -6.18420  -6.19340  -6.20450  -6.21660  -6.22590  -6.24580  -6.27920  -6.30520  -6.33200  -6.36080  -6.37610  -6.38030  -6.39320  -6.39600  -6.40620  -6.42200  -6.43910  -6.45580  -6.47850  -6.48690  -6.50170  -6.52910  -6.56290  -6.58520  -6.61670  -6.64960  -6.67740  -6.68810  -6.69740  -6.68620  -6.69550  -6.70430  -6.72010  -6.73170  -6.73030  -6.72380  -6.72520  -6.72890  -6.72560  -6.73310  -6.74190  -6.74790  -6.75250  -6.75480  -6.75440  -6.76410  -6.76500  -6.76500  -7.76780  -7.77060  -7.77110  -7.77850  -7.78450  -7.79380  -7.79930  -7.80680  -7.81370  -7.82580  -7.83500  -7.84620  -7.85820  -7.87630  -7.89020  -7.91390  -7.92360  -7.93560  -7.95560  -7.97230  -7.98900  -8.01350  -8.03300  -8.05390  -8.07980  -8.09790  -8.11780  -8.13640  -8.15170  -8.16330  -8.17630  -8.19060  -8.20640  -8.21840  -8.23610  -8.25510  -8.28100  -8.30330  -8.32600  -8.34360  -8.36590  -8.38390  -8.40160  -8.41270  -8.42660  -8.44100  -8.45300  -8.46040  -8.46880  -8.47900  -8.49010  -8.49750  -8.50730  -8.51560  -8.52490  -8.53140  -8.53880  -8.54850  -8.55830  -8.56750  -8.57770  -8.58650  -8.59580  -8.60420  -8.61020  -8.61620  -8.62270  -8.62920  -8.63430  -8.64030  -8.64820  -8.65750  -8.66580  -8.67510  -8.68480
-3.30290  -3.28900  -3.28110  -3.28580  -3.27600  -3.27320  -3.27000  -3.31540  -3.31360  -3.29600  -3.30250  -3.31130  -3.31960  -3.33580  -3.35210  -3.35210  -3.37010  -3.42210  -3.43040  -3.42390  -6.02000  -6.01400  -6.01350  -6.02000  -6.02790  -6.03120  -6.03530  -6.03810  -6.03900  -6.04040  -6.04230  -6.04460  -6.04690  -6.04690  -6.04510  -6.04650  -6.04920  -6.05020  -6.05200  -6.05570  -6.05760  -6.05900  -6.06180  -6.06830  -6.06960  -6.07150  -6.08030  -6.09790  -6.10070  -6.10490  -6.10950  -6.11280  -6.11410  -6.11410  -6.11970  -6.12300  -6.12530  -6.12480  -6.13180  -6.13320  -6.12620  -6.12250  -6.12570  -6.13220  -6.15080  -6.13960  -6.13320  -6.15080  -6.14380  -6.13180  -6.14570  -6.11830  -6.08450  -6.05110  -6.05110  -6.07470  -6.10160  -6.09330  -6.08680  -6.08260  -6.07850  -6.07200  -6.06550  -6.05530  -6.03530  -6.01450  -6.00470  -5.99820  -5.99870  -6.00100  -5.99080  -5.99920  -6.02190  -6.05430  -6.08730  -6.11370  -6.13780  -6.14940  -6.15910  -6.16470  -6.17950  -6.19300  -6.19990  -6.20500  -6.21980  -6.22400  -6.23650  -6.27360  -6.31860  -6.34320  -6.36450  -6.37790  -6.38440  -6.38540  -6.41090  -6.40850  -6.41270  -6.42850  -6.44380  -6.46690  -6.47710  -6.50030  -6.52540  -6.56110  -6.58470  -6.60650  -6.63110  -6.64030  -6.66170  -6.68250  -6.69360  -6.69180  -6.70150  -6.72010  -6.72610  -6.73030  -6.72100  -6.72150  -6.72380  -6.72560  -6.73400  -6.74280  -6.74600  -6.74560  -6.75020  -6.75580  -6.76090  -6.76180  -6.76500  -7.76780  -7.77380  -7.77430  -7.77990  -7.78870  -7.79240  -7.79190  -7.80120  -7.80860  -7.82070  -7.82950  -7.84150  -7.85170  -7.86840  -7.88230  -7.90740  -7.91480  -7.92680  -7.94540  -7.96160  -7.97970  -8.00330  -8.02330  -8.04270  -8.06410  -8.08400  -8.10440  -8.12200  -8.14100  -8.15400  -8.16880  -8.18270  -8.19760  -8.20870  -8.22260  -8.23740  -8.26020  -8.28100  -8.30420  -8.32140  -8.34320  -8.36030  -8.37880  -8.39140  -8.40810  -8.42340  -8.43820  -8.44750  -8.45720  -8.47060  -8.48220  -8.48960  -8.50080  -8.51050  -8.51980  -8.52670  -8.53510  -8.54530  -8.55500  -8.56480  -8.57400  -8.58140  -8.58980  -8.59950  -8.60650  -8.61060  -8.61710  -8.62640  -8.63240  -8.63990  -8.64630  -8.65420  -8.66300  -8.67180  -8.68200
