Williams Field Ca SKlm Example
5
X
Y
CEC
Ca
Ca Mean
    155.39    864.29     18.20   4356.00   5000.50
    155.40    814.05     17.90   4653.00   4919.35
    160.21   1574.63     15.00   4455.00   4134.90
    160.21   1524.27     14.30   4059.00   3945.55
    160.21   1473.91     15.40   4851.00   4243.10
    160.21   1423.67     15.90   4257.00   4378.35
    160.22   1373.31     14.30   3960.00   3945.55
    160.22   1322.95     14.40   4158.00   3972.60
    160.22   1272.60     13.80   4059.00   3810.30
    160.22   1222.24     12.60   3168.00   3485.70
    200.58    762.02     16.40   4851.00   4513.60
    200.58    711.67     18.10   5742.00   4973.45
    200.59    661.31     18.10   5148.00   4973.45
    200.59    610.95     15.40   4455.00   4243.10
    200.59    560.60     14.90   4851.00   4107.85
    200.59    510.24     15.90   3663.00   4378.35
    200.59    459.88     15.60   3960.00   4297.20
    200.59    409.53     17.30   4851.00   4757.05
    200.59    356.83     15.40   3168.00   4243.10
    200.59    306.59     14.30   3069.00   3945.55
    200.60    256.23     16.80   3762.00   4621.80
    200.60    205.87     14.70   3861.00   4053.75
    200.60    155.52     14.10   3762.00   3891.45
    200.60    105.16     17.50   5346.00   4811.15
    200.60     54.80     20.90   5544.00   5730.85
    200.60      4.45     17.50   3960.00   4811.15
    205.49   1166.44     16.90   4059.00   4648.85
    205.49   1116.08     16.40   4257.00   4513.60
    205.49   1065.72     24.60   6237.00   6731.70
    205.49   1011.14     16.90   3960.00   4648.85
    205.49    965.01     16.60   4752.00   4567.70
    205.50    914.65     18.70   4653.00   5135.75
    205.50    864.29     21.00   4554.00   5757.90
    205.50    814.05     15.10   4158.00   4161.95
    210.31   1574.63     16.40   4950.00   4513.60
    210.31   1524.27     15.90   4752.00   4378.35
    210.31   1473.91     15.80   5049.00   4351.30
    210.31   1423.67     15.70   4653.00   4324.25
    210.31   1373.31     13.60   3663.00   3756.20
    210.32   1322.95     15.30   4158.00   4216.05
    210.32   1272.60     15.50   4950.00   4270.15
    210.32   1222.24     13.40   3564.00   3702.10
    250.70    356.83     18.00   3861.00   4946.40
    250.70    306.59     14.30   2970.00   3945.55
    250.70    256.23     13.70   3069.00   3783.25
    250.70    205.87     18.50   4257.00   5081.65
    250.71    155.52     18.40   4851.00   5054.60
    250.71    105.16     19.50   5742.00   5352.15
    250.71     54.80     18.70   5544.00   5135.75
    250.71      4.45     12.00   3267.00   3323.40
    250.77    762.02     16.80   4851.00   4621.80
    250.77    711.67     17.50   5445.00   4811.15
    250.77    661.31     13.90   4455.00   3837.35
    250.78    610.95     18.60   5841.00   5108.70
    250.78    560.60     17.00   4851.00   4675.90
    250.78    510.24     17.00   4455.00   4675.90
    250.78    459.88     17.20   4059.00   4730.00
    250.78    409.53     16.10   4257.00   4432.45
    255.67   1166.44     19.50   4752.00   5352.15
    255.68   1116.08     21.80   4851.00   5974.30
    255.68   1065.72     24.50   6039.00   6704.65
    255.68   1015.37     15.00   3564.00   4134.90
    255.68    965.01     15.70   4653.00   4324.25
    255.68    914.65     18.80   4752.00   5162.80
    255.68    864.29     17.10   4059.00   4702.95
    255.69    814.05     14.50   3861.00   3999.65
    260.49   1574.63     16.60   4851.00   4567.70
    260.49   1524.27     17.50   5148.00   4811.15
    260.49   1473.91     15.80   4752.00   4351.30
    260.50   1423.67     15.90   4752.00   4378.35
    260.50   1373.31     13.00   3762.00   3593.90
    260.50   1322.95     13.90   3861.00   3837.35
    260.50   1272.60     16.40   5049.00   4513.60
    260.50   1222.24     13.60   3366.00   3756.20
    300.87    762.02     14.10   4455.00   3891.45
    300.88    711.67     16.80   5445.00   4621.80
    300.88    661.31     13.80   3960.00   3810.30
    300.88    610.95     21.20   6435.00   5812.00
    300.88    560.60     21.00   5940.00   5757.90
    300.88    510.24     23.00   5742.00   6298.90
    300.89    459.88     15.90   3960.00   4378.35
    300.89    409.53     18.30   5148.00   5027.55
    300.89    356.83     20.30   4752.00   5568.55
    300.89    306.59     21.60   5544.00   5920.20
    300.89    256.23     20.30   5346.00   5568.55
    300.90    205.87     17.00   5049.00   4675.90
    300.90    155.52     14.90   3663.00   4107.85
    300.90    105.16     14.90   4257.00   4107.85
    300.90     54.80     18.20   5148.00   5000.50
    300.90      4.45     13.60   3465.00   3756.20
    305.77   1166.44     18.10   4257.00   4973.45
    305.78   1116.08     25.80   6435.00   7056.30
    305.78   1065.72     20.30   5148.00   5568.55
    305.78   1015.37     20.60   4950.00   5649.70
    305.78    965.01     15.10   3861.00   4161.95
    305.78    914.65     19.20   5049.00   5271.00
    305.79    864.29     17.10   4752.00   4702.95
    305.79    814.05     16.70   4554.00   4594.75
    310.67   1574.63     14.00   4257.00   3864.40
    310.68   1524.27     18.20   4950.00   5000.50
    310.68   1473.91     17.70   5049.00   4865.25
    310.68   1423.67     16.10   4950.00   4432.45
    310.68   1373.31     13.70   3564.00   3783.25
    310.68   1322.95     10.30   3069.00   2863.55
    310.69   1272.60     14.30   4257.00   3945.55
    310.69   1222.24     13.00   3663.00   3593.90
    351.06    762.02     16.70   4950.00   4594.75
    351.06    711.67     17.90   5742.00   4919.35
    351.07    661.31     21.30   5544.00   5839.05
    351.07    610.95     23.10   7029.00   6325.95
    351.07    560.60     16.60   4455.00   4567.70
    351.07    510.24     17.70   4158.00   4865.25
    351.08    459.88     20.80   5247.00   5703.80
    351.08    409.53     16.70   3861.00   4594.75
    351.08    356.83     13.80   2871.00   3810.30
    351.08    306.59     18.80   4158.00   5162.80
    351.09    256.23     16.40   3762.00   4513.60
    351.09    205.87     16.90   4158.00   4648.85
    351.09    155.52     15.50   4257.00   4270.15
    351.09    105.16     15.60   4554.00   4297.20
    351.09     54.80     17.50   4851.00   4811.15
    351.10      4.45     14.50   3663.00   3999.65
    352.92    864.29     20.20   5346.00   5541.50
    355.96   1116.08     15.10   2970.00   4161.95
    355.96   1065.72     13.50   3564.00   3729.15
    355.97   1015.37     22.50   5346.00   6163.65
    355.97    965.01     17.10   4059.00   4702.95
    355.97    914.65     17.00   4158.00   4675.90
    355.98    814.05     18.40   5742.00   5054.60
    360.77   1574.63     17.60   4950.00   4838.20
    360.77   1524.27     19.30   5643.00   5298.05
    360.78   1473.91     16.50   4752.00   4540.65
    360.78   1423.67     14.60   4554.00   4026.70
    360.78   1373.31     13.30   3564.00   3675.05
    360.78   1322.95     14.40   3861.00   3972.60
    360.79   1272.60     15.90   4455.00   4378.35
    360.79   1222.24     17.40   4950.00   4784.10
    362.06   1166.44     17.90   5148.00   4919.35
    398.26   1167.10     18.40   5247.00   5054.60
    398.26   1116.75     16.30   4158.00   4486.55
    398.27   1066.39     18.00   4851.00   4946.40
    398.27   1016.03     21.90   5247.00   6001.35
    398.27    965.68     16.60   3960.00   4567.70
    398.27    915.32     15.20   3861.00   4189.00
    398.28    864.96     16.40   4455.00   4513.60
    398.28    814.72     22.50   5940.00   6163.65
    398.28    758.24     14.40   4356.00   3972.60
    398.29    707.89     14.80   4653.00   4080.80
    398.29    657.53     16.70   4752.00   4594.75
    398.29    607.17     12.00   3564.00   3323.40
    398.29    556.82     15.60   4752.00   4297.20
    398.30    506.46     12.10   3564.00   3350.45
    398.30    456.10     15.70   4554.00   4324.25
    398.30    405.86     14.40   3663.00   3972.60
    398.32   1575.85     22.00   6534.00   6028.40
    398.33   1525.49     20.30   6237.00   5568.55
    398.33   1475.14     31.80  10890.00   8679.30
    398.33   1424.78     14.40   4752.00   3972.60
    398.33   1374.42     14.90   4059.00   4107.85
    398.34   1324.18     16.30   4950.00   4486.55
    398.34   1273.82     16.10   4950.00   4432.45
    401.39   1223.46     18.20   5346.00   5000.50
    403.22    354.28     19.20   4455.00   5271.00
    403.22    304.03     21.80   4950.00   5974.30
    403.23    253.67     16.60   3960.00   4567.70
    403.23    203.32     17.90   4257.00   4919.35
    448.45   1167.10     18.30   4653.00   5027.55
    448.45   1116.75     16.90   3861.00   4648.85
    448.45   1066.39     11.20   2772.00   3107.00
    448.46   1016.03     20.60   4950.00   5649.70
    448.46    965.68     20.30   5346.00   5568.55
    448.46    915.32     16.30   3564.00   4486.55
    448.46    864.96     17.10   4158.00   4702.95
    448.47    814.72     24.80   6831.00   6785.80
    448.47    758.24     15.40   4059.00   4243.10
    448.47    707.89     15.30   4653.00   4216.05
    448.48    657.53     20.90   6237.00   5730.85
    448.48    607.17     13.40   4059.00   3702.10
    448.48    556.82     16.20   5148.00   4459.50
    448.49    506.46     12.60   3168.00   3485.70
    448.49    456.10     16.50   4653.00   4540.65
    448.49    405.86     15.40   4257.00   4243.10
    448.51   1575.85     22.20   6930.00   6082.50
    448.51   1525.49     17.10   5148.00   4702.95
    448.51   1475.14     17.80   5247.00   4892.30
    448.52   1424.78     14.70   4653.00   4053.75
    448.52   1374.42     16.30   4950.00   4486.55
    448.52   1324.18     18.50   5643.00   5081.65
    448.52   1273.82     18.20   4851.00   5000.50
    448.53   1223.46     17.70   4752.00   4865.25
    448.84    304.03     17.30   4158.00   4757.05
    453.33    354.28     21.10   6039.00   5784.95
    453.33    253.67     20.10   5049.00   5514.45
    453.34    203.32     17.10   4059.00   4702.95
    498.55   1167.10     18.50   4356.00   5081.65
    498.55   1116.75     18.40   4653.00   5054.60
    498.55   1066.39     24.10   6732.00   6596.45
    498.56   1016.03     21.10   4950.00   5784.95
    498.56    965.68     16.10   3861.00   4432.45
    498.56    915.32     13.90   3168.00   3837.35
    498.57    864.96     15.90   4356.00   4378.35
    498.57    814.72     19.40   5049.00   5325.10
    498.60   1575.85     17.40   4554.00   4784.10
    498.61   1525.49     18.10   5445.00   4973.45
    498.61   1475.14     16.40   5247.00   4513.60
    498.61   1424.78     15.60   5049.00   4297.20
    498.62   1374.42     15.10   4455.00   4161.95
    498.62   1324.18     15.60   4752.00   4297.20
    498.62   1273.82     16.10   4455.00   4432.45
    498.63   1223.46     17.40   5247.00   4784.10
    498.66    758.24     15.00   4158.00   4134.90
    498.66    707.89     14.60   4554.00   4026.70
    498.67    657.53     20.30   5841.00   5568.55
    498.67    607.17     17.70   5148.00   4865.25
    498.67    556.82     17.00   4554.00   4675.90
    498.68    506.46     18.50   5742.00   5081.65
    498.68    456.10     19.30   5049.00   5298.05
    498.68    405.86     16.80   4356.00   4621.80
    503.52    354.28     24.10   5643.00   6596.45
    503.52    304.03     18.80   4158.00   5162.80
    503.52    253.67     14.30   3663.00   3945.55
    503.53    203.32     17.10   4059.00   4702.95
    548.73   1167.10     17.70   4653.00   4865.25
    548.74   1116.75     21.80   4851.00   5974.30
    548.74   1066.39     15.40   3564.00   4243.10
    548.74   1016.03     18.20   4653.00   5000.50
    548.75    965.68     15.40   4356.00   4243.10
    548.75    915.32     16.30   4554.00   4486.55
    548.75    864.96     15.10   4455.00   4161.95
    548.76    814.72     18.50   4950.00   5081.65
    548.76    758.24     15.20   4257.00   4189.00
    548.77    707.89     15.50   4554.00   4270.15
    548.77    657.53     15.70   4653.00   4324.25
    548.77    607.17     18.80   4950.00   5162.80
    548.78    556.82     17.70   5445.00   4865.25
    548.78    506.46     15.20   4455.00   4189.00
    548.78    456.10     14.20   3366.00   3918.50
    548.79   1575.85     17.00   5445.00   4675.90
    548.79    405.86     13.50   3168.00   3729.15
    548.79   1525.49     16.50   5247.00   4540.65
    548.79   1475.14     17.90   5643.00   4919.35
    548.80   1424.78     14.00   4059.00   3864.40
    548.80   1374.42     16.10   3861.00   4432.45
    548.81   1324.18     14.20   4158.00   3918.50
    548.81   1273.82     16.20   4950.00   4459.50
    548.81   1223.46     15.30   4455.00   4216.05
    553.62    354.28     23.20   5445.00   6353.00
    553.63    304.03     17.40   3960.00   4784.10
    553.63    253.67     14.20   3465.00   3918.50
    553.63    203.32     15.90   4356.00   4378.35
    598.88   1575.85     16.20   5148.00   4459.50
    598.89   1525.49     19.10   5544.00   5243.95
    598.89   1475.14     14.90   4554.00   4107.85
    598.90   1424.78     17.70   5247.00   4865.25
    598.90   1374.42     18.10   4851.00   4973.45
    598.90   1324.18     18.80   5742.00   5162.80
    598.91   1273.82     13.30   3762.00   3675.05
    598.91   1223.46     13.90   3663.00   3837.35
    598.92   1167.10     18.50   4257.00   5081.65
    598.92   1114.63     29.80   7326.00   8138.30
    598.93   1066.39     18.60   4851.00   5108.70
    598.93   1016.03     19.50   4257.00   5352.15
    598.93    965.68     17.00   4356.00   4675.90
    598.94    915.32     15.10   3861.00   4161.95
    598.94    864.96     17.80   4455.00   4892.30
    598.95    814.72     17.70   5049.00   4865.25
    598.95    758.24     15.10   4257.00   4161.95
    598.95    707.89     15.40   4455.00   4243.10
    598.96    657.53     20.80   6534.00   5703.80
    598.96    607.17     15.80   4554.00   4351.30
    598.97    556.82     18.30   5544.00   5027.55
    598.97    506.46     17.00   4158.00   4675.90
    598.97    456.10     15.70   3960.00   4324.25
    598.98    405.86     12.60   3168.00   3485.70
    603.81    354.28     15.60   4158.00   4297.20
    603.82    304.03     15.60   4158.00   4297.20
    603.82    253.67     17.90   4554.00   4919.35
    603.83    203.32     16.70   4356.00   4594.75
    603.83    152.96     14.80   4356.00   4080.80
    603.83    102.60     13.40   3663.00   3702.10
    603.84     52.25     15.10   3465.00   4161.95
    603.84      1.89     15.40   3960.00   4243.10
    649.02   1167.10     23.60   6435.00   6461.20
    649.02   1116.75     32.40   8118.00   8841.60
    649.03   1066.39     23.10   6039.00   6325.95
    649.03   1016.03     16.70   3564.00   4594.75
    649.04    965.68     16.70   4356.00   4594.75
    649.04    915.32     16.00   3663.00   4405.40
    649.04    864.96     17.20   3960.00   4730.00
    649.05    814.72     15.70   4059.00   4324.25
    649.05    758.24     16.70   4752.00   4594.75
    649.06    707.89     19.10   5841.00   5243.95
    649.06    657.53     18.20   5742.00   5000.50
    649.07    607.17     17.00   5049.00   4675.90
    649.07   1575.85     17.10   5544.00   4702.95
    649.07    556.82     17.90   5049.00   4919.35
    649.07   1525.49     17.80   5346.00   4892.30
    649.07    506.46     17.00   4851.00   4675.90
    649.08   1475.14     16.20   4455.00   4459.50
    649.08    456.10     14.40   3663.00   3972.60
    649.08   1424.78     16.50   5247.00   4540.65
    649.08    405.86     12.20   2970.00   3377.50
    649.08   1374.42     17.10   4455.00   4702.95
    649.09   1324.18     15.10   4554.00   4161.95
    649.09   1273.82     15.40   4455.00   4243.10
    649.10   1223.46     13.10   3564.00   3620.95
    653.92    354.28     15.10   4059.00   4161.95
    653.92    304.03     13.70   3663.00   3783.25
    653.93    253.67     14.60   3564.00   4026.70
    653.93    203.32     13.80   3762.00   3810.30
    653.94    152.96     14.00   3960.00   3864.40
    653.94    102.60     12.90   3465.00   3566.85
    653.95     52.25     18.00   4851.00   4946.40
    653.95      1.89     15.10   3861.00   4161.95
    699.20   1167.10     21.80   5148.00   5974.30
    699.21   1116.75     22.80   5544.00   6244.80
    699.21   1066.39     17.60   4950.00   4838.20
    699.22   1016.03     13.70   3069.00   3783.25
    699.22    965.68     14.60   3762.00   4026.70
    699.23    915.32     15.30   3861.00   4216.05
    699.23    864.96     13.50   3564.00   3729.15
    699.24    814.72     14.80   4059.00   4080.80
    699.24    758.24     14.60   4158.00   4026.70
    699.25    707.89     15.90   4851.00   4378.35
    699.25   1575.85     18.90   5742.00   5189.85
    699.25    657.53     17.90   5148.00   4919.35
    699.25   1525.49     16.70   4752.00   4594.75
    699.26    607.17     16.20   4950.00   4459.50
    699.26   1475.14     14.50   4752.00   3999.65
    699.26    556.82     17.80   5544.00   4892.30
    699.26   1424.78     15.40   4554.00   4243.10
    699.26    506.46     15.60   4158.00   4297.20
    699.27   1374.42     16.40   4059.00   4513.60
    699.27    456.10     14.00   3366.00   3864.40
    699.27   1324.18     13.00   3663.00   3593.90
    699.27    405.86     15.30   4257.00   4216.05
    699.28   1273.82     18.30   5346.00   5027.55
    699.28   1223.46     20.70   5742.00   5676.75
    704.11    354.28     15.90   3762.00   4378.35
    704.12    304.03     15.50   3663.00   4270.15
    704.12    253.67     15.80   4752.00   4351.30
    704.13    203.32     15.00   4158.00   4134.90
    704.13    152.96     13.60   3663.00   3756.20
    704.13    102.60     14.00   3960.00   3864.40
    704.14     52.25     20.00   4752.00   5487.40
    704.14      1.89     21.20   6237.00   5812.00
    749.30   1167.10     18.40   4455.00   5054.60
    749.31   1116.75     14.50   3762.00   3999.65
    749.31   1066.39     16.00   4455.00   4405.40
    749.32   1016.03     15.30   3960.00   4216.05
    749.32    965.68     15.40   4059.00   4243.10
    749.33    915.32     16.60   4455.00   4567.70
    749.33    864.96     14.50   4158.00   3999.65
    749.34    814.72     14.00   4158.00   3864.40
    749.34    758.24     14.90   4257.00   4107.85
    749.35   1575.85     16.90   4950.00   4648.85
    749.35    707.89     15.00   4752.00   4134.90
    749.35   1525.49     19.40   5841.00   5325.10
    749.35    657.53     15.40   4455.00   4243.10
    749.36   1475.14     15.30   4455.00   4216.05
    749.36    607.17     16.10   4653.00   4432.45
    749.36   1424.78     16.90   5247.00   4648.85
    749.36    556.82     16.80   5346.00   4621.80
    749.37   1374.42     17.10   4356.00   4702.95
    749.37    506.46     15.10   4356.00   4161.95
    749.37   1324.18     20.50   5544.00   5622.65
    749.37    456.10     13.70   3564.00   3783.25
    749.38   1273.82     25.20   7425.00   6894.00
    749.38    405.86     15.60   4059.00   4297.20
